"regulatoryGene"	"targetGene"	"weight"
"ENSG00000182575"	"ENSG00000105357"	0.000414468202480329
"ENSG00000235436"	"ENSG00000181085"	0.000413966379199533
"ENSG00000225527"	"ENSG00000151779"	0.000406639342838602
"ENSG00000139211"	"ENSG00000254656"	0.000400711052043685
"ENSG00000198739"	"ENSG00000235436"	0.000397144037956691
"ENSG00000109846"	"ENSG00000182575"	0.000396171525621617
"ENSG00000269867"	"ENSG00000262543"	0.000392778675331966
"ENSG00000198739"	"ENSG00000274370"	0.00037908741087994
"ENSG00000237857"	"ENSG00000280727"	0.000375303619682811
"ENSG00000137868"	"ENSG00000151779"	0.000360605250633097
"ENSG00000223403"	"ENSG00000254656"	0.000360122489212562
"ENSG00000164176"	"ENSG00000151779"	0.000357061473337754
"ENSG00000177551"	"ENSG00000198739"	0.000355666903573443
"ENSG00000181085"	"ENSG00000225527"	0.000353129263036175
"ENSG00000253347"	"ENSG00000109846"	0.000351109426627466
"ENSG00000150991"	"ENSG00000182575"	0.000341199853994695
"ENSG00000177551"	"ENSG00000262543"	0.000339784631416258
"ENSG00000177551"	"ENSG00000105357"	0.000330874622388421
"ENSG00000253347"	"ENSG00000274383"	0.000321320595124635
"ENSG00000139211"	"ENSG00000148795"	0.000313249425460135
"ENSG00000235436"	"ENSG00000238113"	0.000310609889906215
"ENSG00000280727"	"ENSG00000223403"	0.000301248209585116
"ENSG00000274370"	"ENSG00000181085"	0.000298690276266425
"ENSG00000254656"	"ENSG00000197099"	0.000298359279226441
"ENSG00000254656"	"ENSG00000106536"	0.000297899117289646
"ENSG00000151779"	"ENSG00000109846"	0.000291582854718662
"ENSG00000258949"	"ENSG00000139292"	0.000290526885489535
"ENSG00000275993"	"ENSG00000223403"	0.000281775841858432
"ENSG00000261888"	"ENSG00000275993"	0.000277674501802971
"ENSG00000269867"	"ENSG00000249853"	0.000275050931500199
"ENSG00000198785"	"ENSG00000160808"	0.000273636608430775
"ENSG00000139211"	"ENSG00000274370"	0.00027132660608423
"ENSG00000249853"	"ENSG00000223403"	0.000262831527644756
"ENSG00000182575"	"ENSG00000280727"	0.000253529237834702
"ENSG00000139211"	"ENSG00000274383"	0.000253214796832926
"ENSG00000164099"	"ENSG00000176716"	0.000244776975541571
"ENSG00000177551"	"ENSG00000148795"	0.000233930790580716
"ENSG00000137868"	"ENSG00000197099"	0.00023375673510093
"ENSG00000172568"	"ENSG00000269867"	0.00023341336406575
"ENSG00000237857"	"ENSG00000105357"	0.000228070731701793
"ENSG00000174279"	"ENSG00000176716"	0.000227951180230919
"ENSG00000269867"	"ENSG00000182575"	0.00022326711873112
"ENSG00000168298"	"ENSG00000254656"	0.000219056050092793
"ENSG00000182575"	"ENSG00000139211"	0.000216044840654164
"ENSG00000261888"	"ENSG00000225527"	0.000213318890150272
"ENSG00000237857"	"ENSG00000164176"	0.00021305716917345
"ENSG00000164099"	"ENSG00000182575"	0.000212402666469559
"ENSG00000177551"	"ENSG00000258949"	0.000209680233874194
"ENSG00000261888"	"ENSG00000137868"	0.000209032296916716
"ENSG00000139292"	"ENSG00000109846"	0.000205749137675761
"ENSG00000139292"	"ENSG00000174279"	0.000203274638930833
"ENSG00000225527"	"ENSG00000235436"	0.000202214121857853
"ENSG00000182575"	"ENSG00000128710"	0.000201816013792756
