"regulatoryGene"	"targetGene"	"weight"
"ENSG00000250471"	"NXPH3"	0.00324883996609512
"UBE3B"	"GRIN3A"	0.00324796629721382
"EDIL3"	"GLIDR"	0.00324333468842096
"GRIN3A"	"UBE3B"	0.00324274112465278
"NXPH3"	"TCF3"	0.00324127539830144
"ENSG00000267466"	"MAPK15"	0.00323866228056307
"ZNF121"	"ENSG00000269867"	0.00323839886463084
"KREMEN2"	"MAPK15"	0.00323215021389395
"GRIN3A"	"EIF1"	0.00323176975898441
"UBC"	"RTBDN"	0.00323114651746822
"HSPB11"	"POU6F2"	0.00322856615763422
"GRIN3A"	"ENSG00000259372"	0.00322782050730109
"EVX2"	"ENSG00000277010"	0.00322658794523986
"UBC"	"LRRFIP2"	0.0032235777588337
"ITGAL"	"EVX2"	0.00322083990453355
"EVX2"	"ENSG00000228389"	0.00321660954506249
"AMIGO2"	"SLC24A3"	0.00321616970655112
"ENSG00000274383"	"SHC4"	0.00321007338182613
"STRA6"	"ENSG00000259264"	0.00320699129904388
"DPY19L2P4"	"INPP5F"	0.00320597040842105
"FBXL13"	"POU6F2"	0.00320547437763712
"TPI1"	"HIST1H1E"	0.00320488822669352
"BOLA3"	"LGR5"	0.00320256303931975
"CYP17A1"	"MEI4"	0.00320029911105647
"ENSG00000176716"	"ENSG00000230026"	0.00319682065823034
"POLR1B"	"ENSG00000237857"	0.00319668041621011
"ENSG00000233818"	"ENSG00000274370"	0.00319654261190638
"NHLH2"	"ENPP5"	0.00319483906608426
"STRA6"	"PHYHIP"	0.0031894045202288
"ENSG00000274911"	"ENSG00000274383"	0.00318735479702321
"NDN"	"ENSG00000274370"	0.00318416668896702
"ENSG00000248152"	"HOXD10"	0.00318401500058317
"ENSG00000237857"	"HSPD1"	0.00318384659960605
"ENSG00000270012"	"LINC01410"	0.00318138192905225
"CMYA5"	"GPR62"	0.00318048289968956
"MEG9"	"ENSG00000254561"	0.00317593227801613
"CYP17A1"	"FAM228A"	0.0031736892140044
"FNDC9"	"ARAP3"	0.00317304346566679
"GLDC"	"LGR5"	0.00317261047424398
"FAIM2"	"FNDC9"	0.00317231633294215
"MIP"	"FNDC9"	0.00317083176685191
"SYNPO2"	"LGR5"	0.00316767429610597
"AMIGO2"	"ENSG00000268903"	0.0031676323673986
"ENSG00000269867"	"ENSG00000225282"	0.00316375845614642
"UBC"	"GRB2"	0.00316365842570403
"NBAS"	"ENSG00000253047"	0.00315477268775854
"ARL4D"	"PRSS12"	0.00315396697587885
"ENSG00000259793"	"LINC01410"	0.00315273772533856
"ENSG00000280727"	"ENSG00000259498"	0.00315010234278703
"TSC22D3"	"ENSG00000274370"	0.00314852081153809
"ENSG00000254528"	"ENSG00000225527"	0.0031459570613682
"LINC02044"	"FNDC9"	0.00314485923776021
"ENSG00000232216"	"PRSS12"	0.00314209343551673
"DPY19L2P4"	"ENSG00000231240"	0.00313958470228059
"ADAM33"	"STRA6"	0.00313860176705878
"MAPK15"	"ENSG00000272812"	0.00313859373231879
"MYL3"	"ECHDC3"	0.00313715612546287
"SDHA"	"HS3ST5"	0.00313666036251419
"ENSG00000253347"	"ENSG00000261193"	0.0031355537227708
"CMYA5"	"LSMEM2"	0.00312760332397757
"UBC"	"ENSG00000225053"	0.00312736339925036
"MAPK15"	"LOC101928058"	0.00312543485405948
"ENSG00000249599"	"STRA6"	0.00312445271605684
"ITM2C"	"STRA6"	0.00312241406432987
"LOC642484"	"LINC01410"	0.00312133031788615
"MYL3"	"PRSS36"	0.00312016593899121
"ENSG00000267547"	"SMIM28"	0.0031155168125647
"PEX6"	"ENSG00000197099"	0.0031121049870143
"NBAS"	"KNDC1"	0.00311069756206401
"EXOC6"	"RTL1"	0.00310924524134521
"S100A6"	"MYH14"	0.00310776142118596
"HS3ST5"	"CSMD1"	0.00310754677095673
"COPRS"	"HS3ST5"	0.00310511680759903
"RTL1"	"CRYL1"	0.0031047803354216
"CRYAB"	"AGT"	0.00310335543973971
"ENSG00000275409"	"LGR5"	0.00310240677854935
"ENSG00000260646"	"ENSG00000197099"	0.00310160018499613
"DDX18"	"ENSG00000197099"	0.00310111273247763
"TIMMDC1"	"ENSG00000197099"	0.00310111273247763
"GKAP1"	"ENSG00000197099"	0.00310111273247763
"PRPF18"	"ENSG00000197099"	0.00310111273247763
"ERICH6B"	"ENSG00000197099"	0.00310111273247763
"ADRB2"	"ENSG00000197099"	0.00310111273247763
"MRPL53"	"ENSG00000197099"	0.00310111273247763
"MAGEH1"	"NBAS"	0.00309972089406165
"ENSG00000229431"	"CMYA5"	0.00309115797282358
"ELFN1"	"EVX2"	0.00308490146430273
"UBC"	"ATP6V1G1"	0.00308349848531659
"CYP17A1"	"UTY"	0.00307781952402409
"ZNF536"	"EVX2"	0.00307632270253048
"EVX2"	"ENSG00000280061"	0.00307256825074156
"MYL3"	"FLNC"	0.00306929058485097
"ENSG00000237857"	"KIAA1958"	0.00306785515685349
"ENSG00000274370"	"QPRT"	0.0030651521277598
"CRYAB"	"RERGL"	0.00305978657035848
"GTF3C5"	"NBAS"	0.00305916556585894
"CRYAB"	"TEPP"	0.00305584440138232
"LGR5"	"LINC00565"	0.00305465045950185
"PCDHGB5"	"SIK1B"	0.00305133438935442
"INAFM2"	"HIST1H1E"	0.00304916934212197
"ENSG00000211965"	"EVX2"	0.00304750790282301
"FNDC9"	"CRAT"	0.00304595306261934
"FAM86DP"	"ENSG00000269867"	0.00304559459844064
"SUB1"	"HIST1H1E"	0.00304475900949027
"ENSG00000225527"	"ENSG00000269815"	0.0030446183258788
"CYP17A1"	"ZFY"	0.00304127435405006
"ENSG00000260461"	"LOC101927418"	0.0030404911727816
"HIST1H1E"	"ENSG00000262362"	0.0030399096023848
"CMYA5"	"COL7A1"	0.00303847066940043
"DPY19L2P4"	"ENSG00000274751"	0.00303402219530347
"SPATA4"	"RTL1"	0.00303303377363708
